0.01,0.005,0.0025,0.00125,0.000625,0.0003125,0.00015625,7.8125e-05,3.90625e-05,1.95313e-05
4.87562e-05,1.29471e-05,3.29932e-06,8.37827e-07,2.11106e-07,5.2984e-08,1.32722e-08,3.32095e-09,8.31341e-10,2.11962e-10
